text,target,language,Domain,split
"Mehgan James lên tiếng về tin đồn hẹn hò của Rob Kardashian Rob Kardashian đã tìm thấy một tiếng la ó mới trong Bad Girls Club alum Mehgan James? Các phương tiện truyền thông đã bắt đầu đưa tin vào tuần trước rằng Rob và Mehgan đang ở ""giai đoạn đầu"" trong mối quan hệ của họ, với một người trong cuộc giấu tên nói với In Touch, ""Rob đã nhìn thấy Mehgan James trong gần ba tháng, và hầu hết những người Kardashian rất buồn về điều đó bởi vì Mehgan nổi tiếng là mất kiểm soát và không ổn định. Người Kardashian muốn Rob tìm một người phụ nữ tốt bụng và bình tĩnh. """,0,Vietnamese,Celebrity,train
Là Leonardo DiCaprio mất hứng thú với cuộc sống tình yêu giữa cuộc khủng hoảng giữa cuộc đời? Tên của ngôi sao Titanic gần đây đã bị một tạp chí lôi kéo và tuyên bố ngôi sao 43 tuổi đang trở nên chống đối xã hội từng ngày.,1,Vietnamese,Celebrity,train
"Kris Jenner vừa phá vỡ sự im lặng của cô ấy khi mang thai của Kylie Nếu bạn chưa biết rằng Kylie Jenner đang mang thai, tốt, hãy để tôi là người đầu tiên nói với bạn: Kylie Jenner đang mang thai",0,Vietnamese,Celebrity,train
Sour Note Zayn Buộc vào Disetous Duet ith Taylor RadarOnline.com đã học được bản song ca Fifty Shades Darker của Zayn Malik và Taylor Swift chỉ xuất hiện sau khi anh buộc phải hợp tác với siêu sao.,1,Vietnamese,Celebrity,train
"Brad Pitt cố gắng mỉm cười tại sự kiện Hollywood, Cileody Battle Ear Him Down Sau một cuộc chiến dài tại tòa án với người vợ cũ Angelina Jolie, Brad Pitt đã xuất hiện với một hào quang thư giãn và mỉm cười ở Malibu vào tối thứ Bảy.",1,Vietnamese,Celebrity,train
"Julia Roberts và Daniel Moder có thể đứng đầu ly hôn: ""Các vấn đề cứ chồng chất"" Nói không phải vậy",1,Vietnamese,Celebrity,train
Kiến Kendall Jenner sẽ thoát khỏi tộc Kardashian Kendall Jenner đã sẵn sàng để chuyển đến từ gia đình nổi tiếng In Touch của cô đã biết rằng người mẫu 18 tuổi muốn rời khỏi Kardashians để tiếp tục sự nghiệp của mình.,1,Vietnamese,Celebrity,train
"Jessica Simpson nháy mông cho sinh nhật của Eric Johnson: Pic Ít hơn là Jessica Simpson đã tổ chức sinh nhật lần thứ 38 của chồng Eric Johnson bằng cách chia sẻ một lời khen ngợi tuyệt vời cho Instagram vào Chủ nhật, ngày 17 tháng 9.",0,Vietnamese,Celebrity,train
Trại của Melania từ chối báo cáo 'giường riêng' của eekly Melania Trump đã ban hành lệnh điều hành của riêng mình: Cô từ chối chia sẻ giường với Donald Trump.,0,Vietnamese,Celebrity,train
Mariah Carey trong các cuộc đàm phán cho The X Factor - báo cáo Mariah Carey đang đàm phán để tham gia ban giám khảo The X Factor.,0,Vietnamese,Celebrity,train
"Những đứa trẻ của Chris Hemsworth, Charlize Theron đã chơi cùng nhau trên bộ 'Huntsman' Một vở kịch khá tuyệt vời Chris Hemsworth và Charlize Theron tiết lộ rằng cả hai đã đưa con của họ đi làm trong khi họ đang quay The Huntsman: inter's ar, và nó đã thay đổi hoàn toàn động lực của bộ phim.",0,Vietnamese,Celebrity,train
"Jennifer Aniston: Tôi không phải là 'Người buồn, trẻ con' Jennifer Aniston không nghi ngờ gì về việc chồng Justin Theroux là người dành cho cô.",0,Vietnamese,Celebrity,train
"Jennifer Aniston muốn thành lập một trung tâm chăm sóc sức khỏe Jennifer Aniston muốn mở một trung tâm chăm sóc sức khỏe trong tương lai. Các không gian sẽ điều trị nhà, cũng như một quán cà phê khỏe mạnh.",0,Vietnamese,Celebrity,train
"Brad Pitt văn bản Jennifer Aniston không ngừng nghỉ: Tìm kiếm sự hỗ trợ cảm xúc mãnh liệt sau khi Angelina Jolie ly hôn | Celeb Giặt bẩn Brad Pitt và Jennifer Aniston được cho là đã liên lạc lại qua việc nhắn tin, mặc dù các nguồn tin từ cả hai phía đang rơi vào nhau để làm rõ rằng đó là 'chỉ nhắn tin' và không có gì nghiêm trọng hơn.",1,Vietnamese,Celebrity,train
"mũ Cher thực sự ăn trong một ngày để ở lại rất phù hợp không thể tin được Tại lễ trao giải âm nhạc Billboard, Cher đã lên sân khấu để biểu diễn hai bản hit hay nhất của mình và chúng tôi đã rất ngạc nhiên khi người nhận giải thưởng Biểu tượng Billboard đáng kinh ngạc ở tuổi 71.",0,Vietnamese,Celebrity,train
"Hoàng tử Kate Middleton illiam Cố gắng cứu vãn hôn nhân tan vỡ? Nếu đúng, có tin đồn rằng đó có thể là bà ngoại của Hoàng tử Illiam. Nó đã được báo cáo trước đây rằng cô ấy không thích cách phổ biến của Kate.",1,Vietnamese,Celebrity,train
"Taylor Swift khóc trong buổi biểu diễn AMA đau lòng của Selena Gomez, nhận được một số ánh mắt nghiêm túc Taylor Swift đã xúc động rơi nước mắt bởi màn trình diễn đầu tay của ""The Heart ants hat It ants"" của Selena Gomez tại Lễ trao giải Âm nhạc Mỹ 2014.",0,Vietnamese,Celebrity,train
"Hoàng tử illiam và Kate Middleton Di chuyển ra khỏi Cung điện Kensington? | Celeb Giặt bẩn Hoàng tử illiam và Kate Middleton đã nghĩ đến việc rời khỏi Cung điện Kensington. Đó là bởi vì illiam không muốn con của mình là Hoàng tử George và Công chúa Charlotte lớn lên sau những bức tường cung điện. Thay vào đó, anh muốn họ sống một cuộc sống ngoài ánh đèn sân khấu và càng xa các tay săn ảnh càng tốt.",1,Vietnamese,Celebrity,train
"Brad Pitt là ""Vẫn còn liên lạc"", đó là Ex Jennifer Aniston sau khi Angelina Jolie ly hôn (BÁO CÁO) Nói về exes thân thiện",1,Vietnamese,Celebrity,train
"Kanye est's Next Move? Có gì đó thiếu. Bạn có cảm nhận được nó không? Một sự xoắn nhẹ trong vũ trụ, nhanh chóng và tinh tế, nhưng một dấu hiệu rõ ràng cho thấy một cái gì đó trên thế giới chỉ thay đổi. À, đây là những gì mà Kanye est vừa xóa tài khoản Twitter và Instagram của anh ấy.",0,Vietnamese,Celebrity,train
"Dưới đây là cách Kim Kardashian est, Kanye est và North est Do eekend Style tại Trung tâm thương mại Giữa các chuyến đi đến Paris Fashion eek và Ikea's HQ ở Thụy Điển, các este đã có một tuần bận rộn. Nhưng giống như hầu hết các gia đình, họ thích làm những ngày cuối tuần gần nhà hơn và đến thăm trung tâm mua sắm địa phương của họ ở Los Angeles ngày hôm qua, dừng lại ở orkshop Build-A-Bear trong việc phối hợp trang phục.",0,Vietnamese,Celebrity,train
Miranda Lambert nghi thức đăng bài Yêu thương nhân kỷ niệm 2 năm với bạn trai Anderson East Miranda Lambert đã đánh dấu kỷ niệm lần thứ hai của mình với Anderson East vào thứ ba bằng cách chia sẻ một bức ảnh ngọt ngào trên Instagram của cô ấy và cô ấy đã chia sẻ một nụ hôn.,0,Vietnamese,Celebrity,train
"YOUNG MA SAYS NICKI MINAJ LÀ 'JUST SHO ING LOVE, GIVING PROPS': ATCH Nhận được đánh giá cao từ Nicki Minaj là mơ ước của bất kỳ ai, và nghệ sĩ đầu tiên của Fuse Young MA là người may mắn khi Minaj gọi vào chương trình radio Breakfast Club để nói về người mới nổi vào tháng 10.",0,Vietnamese,Celebrity,train
"Đây là chiếc mũ Justin Bieber đã làm thay vì đi đến giải Grammy Mặc dù kiếm được bốn đề cử cho album Purpose, Justin Bieber không có kế hoạch tham dự lễ trao giải Grammy năm nay. Tuy nhiên, thay vì ngồi ở nhà một mình, anh quyết định ra ngoài ăn sushi và đưa người hâm mộ đi theo trên Instagram Story của mình. .",0,Vietnamese,Celebrity,train
"mũ Jennifer Lopez vừa được tiết lộ với Ellen về Drake hẹn hò với những người đàn ông trẻ tuổi Jennifer Lopez dừng lại ở ""Ellen DeGeneres Show"", nơi Ellen đưa cô lên ghế nóng để hỏi về mối quan hệ của cô với Drake và tin đồn cô thích hẹn hò với những người đàn ông trẻ tuổi.",0,Vietnamese,Celebrity,train
"Gwen Stefani đang trở lại 'The Voice', nhưng còn Miley Cyrus thì sao? Gwen Stefani đã sẵn sàng trở lại ghế nóng trong ""The Voice"", nhưng cô ấy đang giật chiếc ghế của ai?",0,Vietnamese,Celebrity,train
"Tin đồn ild: Justin Bieber đã hủy chuyến đi mục đích của mình để bắt đầu nhà thờ của riêng mình Justin Bieber đã gây sốc cho cộng đồng Belieber trên toàn thế giới ngày hôm qua khi anh đột ngột hủy bỏ phần còn lại của chuyến lưu diễn Purpose. Bieber đã có 14 chương trình còn lại, bao gồm một số ở Mỹ và châu Á. Một nhiếp ảnh gia đã bắt được Biebs ngày hôm qua ở LA và anh ta giải thích rằng anh ta chỉ cần nghỉ ngơi sau 16 tháng lưu diễn. ""Ừ, mọi thứ đều ổn, ừ"", anh nói với người đàn ông trên máy ảnh. ""Tôi đã lưu diễn được hai năm. Đó là [một quãng đường dài], vâng. Vâng, [tôi đang mong chờ] được nghỉ ngơi, thư giãn, tôi sẽ đi xe đạp.""",0,Vietnamese,Celebrity,train
"'Tôi đã la ó quá nhiều': Brad Pitt nói về việc tách khỏi Angelina Jolie Brad Pitt đã tiết lộ rằng anh ta đã ""la ó quá nhiều"" và kể về việc anh ta đã ngủ trên sàn nhà của một người bạn trong sáu tuần sau khi chia tay Angelina Jolie vì ""quá buồn"" khi trở về nhà.",0,Vietnamese,Celebrity,train
"Kim Kardashian đang cố gắng đánh cắp tiền của Kanye est thông qua kế hoạch xây dựng Prenup? Có phải Kim Kardashian đang cố đánh cắp tiền của Kanye est cùng với sự nổi tiếng của anh ta? Theo một báo cáo mới từ Star, Kim đang đối xử với Kanye của mình như một giao dịch kinh doanh, đây có lẽ là một quyết định thông minh. Hãy thực tế - cuộc hôn nhân này sẽ kéo dài bao lâu? Hai năm? Năm năm? Cô ấy đã trải qua cuộc đua này một lần và cô ấy biết rằng cuối cùng, cô ấy sẽ nhận được tiền của Kanye nếu cô ấy chơi bài đúng cách. Câu hỏi duy nhất là - bao nhiêu?",1,Vietnamese,Celebrity,train
"Có phải Angelina Jolie Fake Maddox Jolie Pitt's Adoption? Bên trong các tuyên bố gây sốc Angelina Jolie nổi tiếng với việc nhận nuôi những đứa trẻ từ khắp nơi trên thế giới, nhưng liệu cô có được con trai đầu lòng, Maddox, sử dụng tài liệu giả? Người cha Campuchia thực sự của Maddox đã đưa ra những tuyên bố gây sốc rằng Jolie không có quyền ủy quyền hợp pháp đối với cô gái 15 tuổi.",1,Vietnamese,Celebrity,train
"Katie Holmes và Jamie Foxx dường như đã bỏ đạo luật tàng hình của họ Trong hơn bốn năm, những tin đồn đã vây quanh Katie Holmes, Jamie Foxx và mối tình lãng mạn dưới radar của họ. Đối với một cặp người rất nổi tiếng, họ đã cố gắng tránh máy ảnh từ lâu, mặc dù trong năm ngoái, họ dường như đã cố gắng ít hơn để che giấu, thậm chí phát hiện vào tháng 5 lên máy bay riêng ở Paris, nơi Foxx đang quay phim Robin Hood. Đồng thời, báo lá cải tuyên bố rằng hai người đã sẵn sàng để công khai.",0,Vietnamese,Celebrity,train
"Chủ nhà đêm khuya phản ứng với tin tức tạm tha của OJ Simpson OJ Simpson đã được tạm tha vào thứ năm, sau khi ngồi tù gần chín năm vì tội cướp có vũ trang và tấn công bằng vũ khí, và truyền hình đêm khuya có rất nhiều điều để nói về nó.",0,Vietnamese,Celebrity,train
Miley và Liam đánh nhau? Tin đồn sai lệch xoáy vào nhau trong một Prenup giả định Miley Cyrus và Liam Hemsworth có đánh nhau không? Một báo cáo mới tuyên bố rằng Cyrus và Hemsworth đã có một cuộc chiến lớn về prenup được cho là của họ trong khi họ đang thực hiện kế hoạch đám cưới của họ.,0,Vietnamese,Celebrity,train
"Lady Gaga công bố phim tài liệu Netflix, nói về Madonna Feud Lady Gaga đã sẵn sàng để mở. Ca sĩ của nhóm Jo Joanne có một bộ phim tài liệu thẳng thắn mang tên Gaga: Five Foot Two khởi chiếu trên Netflix vào ngày 22 tháng 9.",0,Vietnamese,Celebrity,train
Kim Kardashian không chúc mừng Beyonce về tin tức mang thai đôi trong khi BFF Chrissy Teigen xuất hiện để chế giễu thông báo của siêu sao Ngôi sao thực tế đã không tham gia danh sách những ngôi sao tweet niềm vui của họ về tin vui của Bey,0,Vietnamese,Celebrity,train
"Có phải Beyonce đã sinh ra cặp song sinh của cô ấy? Báo cáo mới tuyên bố cô vừa làm Có phải Beyonce vừa sinh đôi? Tin đồn đã bay rằng Nữ hoàng Bey đã hạ sinh một bé trai quý giá và một cô gái đáng yêu vào thứ Bảy ngày 20 tháng 5, theo một báo cáo mới thú vị",1,Vietnamese,Celebrity,train
"Angelina Jolie mở ra cho mọi người về năm 'Khó khăn' của cô: 'Tôi mạnh mẽ hơn một chút' Nhiều điều đã thay đổi trong năm qua trong cuộc đời của Angelina Jolie, nhưng có một điều vẫn không đổi - sự cống hiến của cô cho các con.",0,Vietnamese,Celebrity,train
Kim Kardashian: Sách dạy nấu ăn khỏa thân trên ay ?? Không phải ai cũng là fan của Kim Kardashian và / hoặc những cuốn sách cô giả vờ viết.,1,Vietnamese,Celebrity,train
"Keith Urban Ghen tị: Nicole Kidman thừa nhận cô ấy đã bắt đầu HBO đóng vai Alexander Skarsgard vì tình yêu của cô ấy | Celeb Giặt bẩn Nicole Kidman nói rõ rằng cô rất muốn Alexander Skarsgard được chọn vào vai chồng trong 'Big Little Lies'. Nicole đang tham gia loạt phim truyền hình mới của HBO cùng với Reese itherspoon, Shailene oodley và Laura Dern. Chương trình kể về ba bà mẹ cố gắng tiếp tục sau một bi kịch gần như phá hủy cuộc sống của họ.",1,Vietnamese,Celebrity,train
